sstart_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,time,month,hours_after_sunset,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,csv_row_index,sort_date
20/04/2018 02:48,6,rat,20/04/2018 02:44,20/04/2018 02:51,235,1,0,4,19/04/2018 19:12,7.611111111,Spring,20/04/2018 02:42,4,7.5,30,3,6.733333333,1,383,20/04/2018
20/04/2018 02:48,1,nan,20/04/2018 02:44,20/04/2018 02:51,248,0,0,4,19/04/2018 19:12,7.614722222,Spring,20/04/2018 02:42,4,7.5,30,3,6.733333333,1,384,20/04/2018
20/04/2018 02:49,4,pick,20/04/2018 02:44,20/04/2018 02:51,269,0,1,4,19/04/2018 19:12,7.620555556,Spring,20/04/2018 02:42,4,7.5,30,3,6.733333333,1,385,20/04/2018
20/04/2018 02:49,5,pick,20/04/2018 02:44,20/04/2018 02:51,303,0,1,4,19/04/2018 19:12,7.63,Spring,20/04/2018 02:42,4,7.5,30,3,6.733333333,1,386,20/04/2018
20/04/2018 02:51,26,nan,20/04/2018 02:44,20/04/2018 02:51,375,0,0,4,19/04/2018 19:12,7.65,Spring,20/04/2018 02:42,4,7.5,30,3,6.733333333,1,387,20/04/2018
20/04/2018 03:27,4,fast,20/04/2018 03:24,20/04/2018 03:36,180,0,1,4,19/04/2018 19:12,8.251666667,Spring,20/04/2018 03:12,4,8,27,3,12.41666667,1,388,20/04/2018
20/04/2018 03:31,4,fast,20/04/2018 03:24,20/04/2018 03:36,467,0,1,4,19/04/2018 19:12,8.331388889,Spring,20/04/2018 03:12,4,8,27,3,12.41666667,1,389,20/04/2018
20/04/2018 03:32,10,pick,20/04/2018 03:24,20/04/2018 03:36,512,0,1,4,19/04/2018 19:12,8.343888889,Spring,20/04/2018 03:12,4,8,27,3,12.41666667,1,390,20/04/2018
20/04/2018 03:32,10,rat,20/04/2018 03:24,20/04/2018 03:36,521,1,0,4,19/04/2018 19:12,8.346388889,Spring,20/04/2018 03:12,4,8,27,3,12.41666667,1,391,20/04/2018
20/04/2018 03:33,2,fast,20/04/2018 03:24,20/04/2018 03:36,547,0,1,4,19/04/2018 19:12,8.353611111,Spring,20/04/2018 03:12,4,8,27,3,12.41666667,1,392,20/04/2018
20/04/2018 03:33,1,fast,20/04/2018 03:24,20/04/2018 03:36,573,0,1,4,19/04/2018 19:12,8.360833333,Spring,20/04/2018 03:12,4,8,27,3,12.41666667,1,393,20/04/2018
20/04/2018 03:33,3,fast,20/04/2018 03:24,20/04/2018 03:36,591,0,1,4,19/04/2018 19:12,8.365833333,Spring,20/04/2018 03:12,4,8,27,3,12.41666667,1,394,20/04/2018
20/04/2018 03:34,3,pick,20/04/2018 03:24,20/04/2018 03:36,621,0,1,4,19/04/2018 19:12,8.374166667,Spring,20/04/2018 03:12,4,8,27,3,12.41666667,1,395,20/04/2018
20/04/2018 03:35,73,rat_and_bat,20/04/2018 03:24,20/04/2018 03:36,655,1,0,4,19/04/2018 19:12,8.383611111,Spring,20/04/2018 03:12,4,8,27,3,12.41666667,1,396,20/04/2018
20/04/2018 03:57,3,fast,20/04/2018 03:51,20/04/2018 04:01,330,0,1,4,19/04/2018 19:12,8.756111111,Spring,20/04/2018 03:42,4,8.5,21,3,9.633333333,1,397,20/04/2018
20/04/2018 03:59,NaN,fast,20/04/2018 03:51,20/04/2018 04:01,487,0,1,4,19/04/2018 19:12,8.799722222,Spring,20/04/2018 03:42,4,8.5,21,3,9.633333333,1,398,20/04/2018
20/04/2018 04:00,3,pick,20/04/2018 03:51,20/04/2018 04:01,522,0,1,4,19/04/2018 19:12,8.809444444,Spring,20/04/2018 03:42,4,8.5,21,3,9.633333333,1,399,20/04/2018
21/04/2018 19:30,4,rat,21/04/2018 19:30,21/04/2018 19:35,24,1,0,4,21/04/2018 19:14,0.276944444,Spring,21/04/2018 19:14,4,0,26,3.534482759,4.916666667,1,400,21/04/2018
21/04/2018 19:58,1,fast,21/04/2018 19:57,21/04/2018 20:06,17,0,1,4,21/04/2018 19:14,0.736388889,Spring,21/04/2018 19:44,4,0.5,45,3.0756396,16.8,2,401,21/04/2018
21/04/2018 19:59,20,pick_and_others,21/04/2018 19:57,21/04/2018 20:06,108,1,1,4,21/04/2018 19:14,0.761666667,Spring,21/04/2018 19:44,4,0.5,45,3.0756396,16.8,2,402,21/04/2018
21/04/2018 20:00,9,rat,21/04/2018 19:57,21/04/2018 20:06,130,1,0,4,21/04/2018 19:14,0.767777778,Spring,21/04/2018 19:44,4,0.5,45,3.0756396,16.8,2,403,21/04/2018
21/04/2018 20:05,54,pick_and_others,21/04/2018 19:57,21/04/2018 20:06,474,1,1,4,21/04/2018 19:14,0.863333333,Spring,21/04/2018 19:44,4,0.5,45,3.0756396,16.8,2,404,21/04/2018
21/04/2018 22:57,1,fast,21/04/2018 22:57,21/04/2018 22:59,7,0,1,4,21/04/2018 19:14,3.726666667,Spring,21/04/2018 22:44,4,3.5,75,2.947076613,1.983333333,1,405,21/04/2018
21/04/2018 22:57,25,pick,21/04/2018 22:57,21/04/2018 22:59,22,0,1,4,21/04/2018 19:14,3.730833333,Spring,21/04/2018 22:44,4,3.5,75,2.947076613,1.983333333,1,406,21/04/2018
21/04/2018 22:58,14,pick_and_others,21/04/2018 22:57,21/04/2018 22:59,88,1,1,4,21/04/2018 19:14,3.749166667,Spring,21/04/2018 22:44,4,3.5,75,2.947076613,1.983333333,1,407,21/04/2018
21/04/2018 22:59,8,bat,21/04/2018 22:57,21/04/2018 22:59,97,1,0,4,21/04/2018 19:14,3.751666667,Spring,21/04/2018 22:44,4,3.5,75,2.947076613,1.983333333,1,408,21/04/2018
21/04/2018 22:59,6,pick,21/04/2018 22:57,21/04/2018 22:59,102,0,1,4,21/04/2018 19:14,3.753055556,Spring,21/04/2018 22:44,4,3.5,75,2.947076613,1.983333333,1,409,21/04/2018
21/04/2018 23:52,26,pick_and_others,21/04/2018 23:50,21/04/2018 23:56,112,1,1,4,21/04/2018 19:14,4.640833333,Spring,21/04/2018 23:44,4,4.5,56,2.105846774,6.333333333,1,410,21/04/2018
21/04/2018 23:52,6,pick,21/04/2018 23:50,21/04/2018 23:56,126,0,1,4,21/04/2018 19:14,4.644722222,Spring,21/04/2018 23:44,4,4.5,56,2.105846774,6.333333333,1,411,21/04/2018
21/04/2018 23:53,24,pick_and_bat,21/04/2018 23:50,21/04/2018 23:56,196,1,1,4,21/04/2018 19:14,4.664166667,Spring,21/04/2018 23:44,4,4.5,56,2.105846774,6.333333333,1,412,21/04/2018
21/04/2018 23:54,1,fast,21/04/2018 23:50,21/04/2018 23:56,258,0,1,4,21/04/2018 19:14,4.681388889,Spring,21/04/2018 23:44,4,4.5,56,2.105846774,6.333333333,1,413,21/04/2018
21/04/2018 23:55,19,fast,21/04/2018 23:50,21/04/2018 23:56,287,0,1,4,21/04/2018 19:14,4.689444444,Spring,21/04/2018 23:44,4,4.5,56,2.105846774,6.333333333,1,414,21/04/2018
22/04/2018 01:25,3,fast,22/04/2018 01:25,22/04/2018 01:26,0,0,1,4,21/04/2018 19:14,6.1875,Spring,22/04/2018 01:14,4,6,57,2,2.716666667,3,415,22/04/2018
22/04/2018 01:25,6,pick,22/04/2018 01:25,22/04/2018 01:26,14,0,1,4,21/04/2018 19:14,6.191388889,Spring,22/04/2018 01:14,4,6,57,2,2.716666667,3,416,22/04/2018
22/04/2018 01:26,1,fast,22/04/2018 01:25,22/04/2018 01:26,48,0,1,4,21/04/2018 19:14,6.200833333,Spring,22/04/2018 01:14,4,6,57,2,2.716666667,3,417,22/04/2018
22/04/2018 01:49,7,bats,22/04/2018 01:48,22/04/2018 01:50,28,1,0,4,21/04/2018 19:14,6.583333333,Spring,22/04/2018 01:44,4,6.5,49,2,2.866666667,2,418,22/04/2018
22/04/2018 01:49,1,pick,22/04/2018 01:48,22/04/2018 01:50,59,0,1,4,21/04/2018 19:14,6.591944444,Spring,22/04/2018 01:44,4,6.5,49,2,2.866666667,2,419,22/04/2018
22/04/2018 01:50,16,bats,22/04/2018 01:48,22/04/2018 01:50,109,1,0,4,21/04/2018 19:14,6.605833333,Spring,22/04/2018 01:44,4,6.5,49,2,2.866666667,2,420,22/04/2018
22/04/2018 02:13,11,pick,22/04/2018 02:13,22/04/2018 02:17,23,0,1,4,21/04/2018 19:14,6.989722222,Spring,22/04/2018 01:44,4,6.5,49,2,2.866666667,2,421,22/04/2018
22/04/2018 02:15,18,pick,22/04/2018 02:13,22/04/2018 02:17,141,0,1,4,21/04/2018 19:14,7.0225,Spring,22/04/2018 01:44,4,6.5,49,2,2.866666667,2,422,22/04/2018
22/04/2018 02:16,2,pick,22/04/2018 02:13,22/04/2018 02:17,191,0,1,4,21/04/2018 19:14,7.036388889,Spring,22/04/2018 01:44,4,6.5,49,2,2.866666667,2,423,22/04/2018
22/04/2018 03:36,2,fast,22/04/2018 03:31,22/04/2018 03:44,309,0,1,4,21/04/2018 19:14,8.379722222,Spring,22/04/2018 03:14,4,8,20,2,24.73333333,2,424,22/04/2018
22/04/2018 03:39,1,fast,22/04/2018 03:31,22/04/2018 03:44,482,0,1,4,21/04/2018 19:14,8.427777778,Spring,22/04/2018 03:14,4,8,20,2,24.73333333,2,425,22/04/2018
22/04/2018 03:39,7,pick,22/04/2018 03:31,22/04/2018 03:44,501,0,1,4,21/04/2018 19:14,8.433055556,Spring,22/04/2018 03:14,4,8,20,2,24.73333333,2,426,22/04/2018
22/04/2018 03:42,6,pick,22/04/2018 03:31,22/04/2018 03:44,659,0,1,4,21/04/2018 19:14,8.476944444,Spring,22/04/2018 03:14,4,8,20,2,24.73333333,2,427,22/04/2018
22/04/2018 03:43,5,fast,22/04/2018 03:31,22/04/2018 03:44,707,0,1,4,21/04/2018 19:14,8.490277778,Spring,22/04/2018 03:14,4,8,20,2,24.73333333,2,428,22/04/2018
22/04/2018 03:43,2,fast,22/04/2018 03:31,22/04/2018 03:44,722,0,1,4,21/04/2018 19:14,8.494444444,Spring,22/04/2018 03:14,4,8,20,2,24.73333333,2,429,22/04/2018
22/04/2018 03:43,23,bat_and_rat,22/04/2018 03:31,22/04/2018 03:44,734,1,0,4,21/04/2018 19:14,8.497777778,Spring,22/04/2018 03:14,4,8,20,2,24.73333333,2,430,22/04/2018
22/04/2018 03:44,13,pick_and_rat,22/04/2018 03:31,22/04/2018 03:44,769,1,1,4,21/04/2018 19:14,8.5075,Spring,22/04/2018 03:14,4,8,20,2,24.73333333,2,431,22/04/2018
22/04/2018 03:42,71,bat,22/04/2018 03:31,22/04/2018 03:44,666,1,0,4,21/04/2018 19:14,8.478888889,Spring,22/04/2018 03:14,4,8,20,2,24.73333333,2,432,22/04/2018
22/04/2018 05:27,2,fast,22/04/2018 05:21,22/04/2018 05:55,372,0,1,4,21/04/2018 19:14,10.23305556,Spring,22/04/2018 05:14,4,10,10,2,48.68333333,5,433,22/04/2018
18/04/2018 05:19,1,fast,18/04/2018 05:15,18/04/2018 05:25,263,0,1,4,17/04/2018 19:11,10.14944444,Spring,18/04/2018 05:11,4,10,6,2,9.7,1,434,18/04/2018
28/04/2018 19:08,NaN,fast,28/04/2018 19:08,28/04/2018 19:16,2,0,1,4,28/04/2018 19:19,-0.169166667,Spring,28/04/2018 18:49,4,-0.5,15,3.899524061,7.483333333,1,435,28/04/2018
28/04/2018 19:10,NaN,fast,28/04/2018 19:08,28/04/2018 19:16,76,0,1,4,28/04/2018 19:19,-0.148611111,Spring,28/04/2018 18:49,4,-0.5,15,3.899524061,7.483333333,1,436,28/04/2018
28/04/2018 19:10,NaN,pick,28/04/2018 19:08,28/04/2018 19:16,91,0,1,4,28/04/2018 19:19,-0.144444444,Spring,28/04/2018 18:49,4,-0.5,15,3.899524061,7.483333333,1,437,28/04/2018
28/04/2018 20:39,NaN,fast,28/04/2018 20:37,28/04/2018 20:44,105,0,1,4,28/04/2018 19:19,1.341944444,Spring,28/04/2018 20:19,4,1,21,3,4.616666667,3,438,28/04/2018
28/04/2018 20:40,NaN,others,28/04/2018 20:37,28/04/2018 20:44,166,1,0,4,28/04/2018 19:19,1.358888889,Spring,28/04/2018 20:19,4,1,21,3,4.616666667,3,439,28/04/2018
28/04/2018 20:44,NaN,rat,28/04/2018 20:37,28/04/2018 20:44,383,1,0,4,28/04/2018 19:19,1.419166667,Spring,28/04/2018 20:19,4,1,21,3,4.616666667,3,440,28/04/2018
28/04/2018 21:30,9,rat,28/04/2018 21:30,28/04/2018 21:31,0,1,0,4,28/04/2018 19:19,2.198055556,Spring,28/04/2018 21:19,4,2,35,3,0.966666667,2,441,28/04/2018
28/04/2018 21:31,28,rat_and_pick,28/04/2018 21:30,28/04/2018 21:31,46,1,1,4,28/04/2018 19:19,2.210833333,Spring,28/04/2018 21:19,4,2,35,3,0.966666667,2,442,28/04/2018
28/04/2018 23:02,1,fast,28/04/2018 23:01,28/04/2018 23:12,85,0,1,4,28/04/2018 19:19,3.725555556,Spring,28/04/2018 22:49,4,3.5,54,3,10.91666667,1,443,28/04/2018
28/04/2018 23:04,5,fast,28/04/2018 23:01,28/04/2018 23:12,188,0,1,4,28/04/2018 19:19,3.754166667,Spring,28/04/2018 22:49,4,3.5,54,3,10.91666667,1,444,28/04/2018
28/04/2018 23:21,NaN,bat_fight,28/04/2018 23:21,28/04/2018 23:24,0,1,0,4,28/04/2018 19:19,4.036944444,Spring,28/04/2018 23:19,4,4,76,3,2.85,1,445,28/04/2018
28/04/2018 23:22,NaN,rat,28/04/2018 23:21,28/04/2018 23:24,63,1,0,4,28/04/2018 19:19,4.054444444,Spring,28/04/2018 23:19,4,4,76,3,2.85,1,446,28/04/2018
28/04/2018 23:23,3,fast,28/04/2018 23:21,28/04/2018 23:24,139,0,1,4,28/04/2018 19:19,4.075555556,Spring,28/04/2018 23:19,4,4,76,3,2.85,1,447,28/04/2018
28/04/2018 23:24,14,pick,28/04/2018 23:21,28/04/2018 23:24,171,0,1,4,28/04/2018 19:19,4.084444444,Spring,28/04/2018 23:19,4,4,76,3,2.85,1,448,28/04/2018
29/04/2018 00:22,17,rat,29/04/2018 00:22,29/04/2018 00:27,28,1,0,4,28/04/2018 19:19,5.060833333,Spring,29/04/2018 00:19,4,5,89,2.465517241,5.166666667,1,449,29/04/2018
29/04/2018 00:23,20,rat,29/04/2018 00:22,29/04/2018 00:27,82,1,0,4,28/04/2018 19:19,5.075833333,Spring,29/04/2018 00:19,4,5,89,2.465517241,5.166666667,1,450,29/04/2018
29/04/2018 00:25,NaN,rat,29/04/2018 00:22,29/04/2018 00:27,206,1,0,4,28/04/2018 19:19,5.110277778,Spring,29/04/2018 00:19,4,5,89,2.465517241,5.166666667,1,451,29/04/2018
29/04/2018 00:27,11,pick,29/04/2018 00:22,29/04/2018 00:27,309,0,1,4,28/04/2018 19:19,5.138888889,Spring,29/04/2018 00:19,4,5,89,2.465517241,5.166666667,1,452,29/04/2018
29/04/2018 00:55,2,fast,29/04/2018 00:55,29/04/2018 00:56,8,0,1,4,28/04/2018 19:19,5.611111111,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,453,29/04/2018
29/04/2018 00:55,NaN,rat,29/04/2018 00:55,29/04/2018 00:56,11,1,0,4,28/04/2018 19:19,5.611944444,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,454,29/04/2018
29/04/2018 00:55,NaN,"157.0,2.6,349.0,159.3; 572.1,275.7,638.3,360.0",29/04/2018 00:55,29/04/2018 00:56,19,0,0,4,28/04/2018 19:19,5.614166667,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,455,29/04/2018
29/04/2018 00:56,174,pick_rat_bat,29/04/2018 00:55,29/04/2018 00:56,50,1,1,4,28/04/2018 19:19,5.622777778,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,456,29/04/2018
29/04/2018 01:03,2,rat,29/04/2018 01:02,29/04/2018 01:06,47,1,0,4,28/04/2018 19:19,5.735277778,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,457,29/04/2018
29/04/2018 01:03,6,rat,29/04/2018 01:02,29/04/2018 01:06,66,1,0,4,28/04/2018 19:19,5.740555556,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,458,29/04/2018
29/04/2018 01:03,5,rat_and_bat,29/04/2018 01:02,29/04/2018 01:06,78,1,0,4,28/04/2018 19:19,5.743888889,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,459,29/04/2018
29/04/2018 01:03,3,fast,29/04/2018 01:02,29/04/2018 01:06,87,0,1,4,28/04/2018 19:19,5.746388889,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,460,29/04/2018
29/04/2018 01:04,NaN,rat,29/04/2018 01:02,29/04/2018 01:06,132,1,0,4,28/04/2018 19:19,5.758888889,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,461,29/04/2018
29/04/2018 01:04,NaN,bat,29/04/2018 01:02,29/04/2018 01:06,143,1,0,4,28/04/2018 19:19,5.761944444,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,462,29/04/2018
29/04/2018 01:05,5,pick,29/04/2018 01:02,29/04/2018 01:06,172,0,1,4,28/04/2018 19:19,5.77,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,463,29/04/2018
29/04/2018 01:05,6,fast,29/04/2018 01:02,29/04/2018 01:06,182,0,1,4,28/04/2018 19:19,5.772777778,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,464,29/04/2018
29/04/2018 01:05,NaN,fast,29/04/2018 01:02,29/04/2018 01:06,206,0,1,4,28/04/2018 19:19,5.779444444,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,465,29/04/2018
29/04/2018 01:05,3,fast,29/04/2018 01:02,29/04/2018 01:06,211,0,1,4,28/04/2018 19:19,5.780833333,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,466,29/04/2018
29/04/2018 01:20,NaN,pick,29/04/2018 01:19,29/04/2018 01:24,5,0,1,4,28/04/2018 19:19,6.0175,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,467,29/04/2018
29/04/2018 01:20,NaN,bat_and_pick_far,29/04/2018 01:19,29/04/2018 01:24,38,1,1,4,28/04/2018 19:19,6.026666667,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,468,29/04/2018
29/04/2018 01:20,2,fast,29/04/2018 01:19,29/04/2018 01:24,58,0,1,4,28/04/2018 19:19,6.032222222,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,469,29/04/2018
29/04/2018 01:21,2,fast,29/04/2018 01:19,29/04/2018 01:24,119,0,1,4,28/04/2018 19:19,6.049166667,Spring,29/04/2018 00:49,4,5.5,100,2.043381535,5.366666667,3,470,29/04/2018
29/04/2018 01:43,4,fast,29/04/2018 01:41,29/04/2018 01:51,105,0,1,4,28/04/2018 19:19,6.409444444,Spring,29/04/2018 01:19,4,6,78,2,11.23333333,2,471,29/04/2018
29/04/2018 01:44,5,pick,29/04/2018 01:41,29/04/2018 01:51,180,0,1,4,28/04/2018 19:19,6.430277778,Spring,29/04/2018 01:19,4,6,78,2,11.23333333,2,472,29/04/2018
29/04/2018 01:44,3,fast,29/04/2018 01:41,29/04/2018 01:51,187,0,1,4,28/04/2018 19:19,6.432222222,Spring,29/04/2018 01:19,4,6,78,2,11.23333333,2,473,29/04/2018
29/04/2018 01:45,5,pick,29/04/2018 01:41,29/04/2018 01:51,247,0,1,4,28/04/2018 19:19,6.448888889,Spring,29/04/2018 01:19,4,6,78,2,11.23333333,2,474,29/04/2018
29/04/2018 01:46,NaN,fast,29/04/2018 01:41,29/04/2018 01:51,252,0,1,4,28/04/2018 19:19,6.450277778,Spring,29/04/2018 01:19,4,6,78,2,11.23333333,2,475,29/04/2018
29/04/2018 01:48,9,bat,29/04/2018 01:41,29/04/2018 01:51,419,1,0,4,28/04/2018 19:19,6.496666667,Spring,29/04/2018 01:19,4,6,78,2,11.23333333,2,476,29/04/2018
29/04/2018 01:49,1,fast_far,29/04/2018 01:41,29/04/2018 01:51,436,0,1,4,28/04/2018 19:19,6.501388889,Spring,29/04/2018 01:19,4,6,78,2,11.23333333,2,477,29/04/2018
29/04/2018 01:51,21,pick,29/04/2018 01:41,29/04/2018 01:51,572,0,1,4,28/04/2018 19:19,6.539166667,Spring,29/04/2018 01:19,4,6,78,2,11.23333333,2,478,29/04/2018
29/04/2018 01:51,4,bat,29/04/2018 01:41,29/04/2018 01:51,592,1,0,4,28/04/2018 19:19,6.544722222,Spring,29/04/2018 01:19,4,6,78,2,11.23333333,2,479,29/04/2018
29/04/2018 02:51,1,fast,29/04/2018 02:51,29/04/2018 03:06,36,0,1,4,28/04/2018 19:19,7.544166667,Spring,29/04/2018 02:49,4,7.5,41,1.897849462,16.86666667,3,480,29/04/2018
29/04/2018 02:52,31,pick,29/04/2018 02:51,29/04/2018 03:06,80,0,1,4,28/04/2018 19:19,7.556388889,Spring,29/04/2018 02:49,4,7.5,41,1.897849462,16.86666667,3,481,29/04/2018
29/04/2018 02:53,6,pick,29/04/2018 02:51,29/04/2018 03:06,169,0,1,4,28/04/2018 19:19,7.581111111,Spring,29/04/2018 02:49,4,7.5,41,1.897849462,16.86666667,3,482,29/04/2018
29/04/2018 02:58,2,bat,29/04/2018 02:51,29/04/2018 03:06,452,1,0,4,28/04/2018 19:19,7.659722222,Spring,29/04/2018 02:49,4,7.5,41,1.897849462,16.86666667,3,483,29/04/2018
29/04/2018 02:58,NaN,bat_and_pick,29/04/2018 02:51,29/04/2018 03:06,466,1,1,4,28/04/2018 19:19,7.663611111,Spring,29/04/2018 02:49,4,7.5,41,1.897849462,16.86666667,3,484,29/04/2018
29/04/2018 02:59,4,pick,29/04/2018 02:51,29/04/2018 03:06,485,0,1,4,28/04/2018 19:19,7.668888889,Spring,29/04/2018 02:49,4,7.5,41,1.897849462,16.86666667,3,485,29/04/2018
29/04/2018 02:59,7,pick,29/04/2018 02:51,29/04/2018 03:06,499,0,1,4,28/04/2018 19:19,7.672777778,Spring,29/04/2018 02:49,4,7.5,41,1.897849462,16.86666667,3,486,29/04/2018
29/04/2018 03:04,3,fast,29/04/2018 02:51,29/04/2018 03:06,783,0,1,4,28/04/2018 19:19,7.751666667,Spring,29/04/2018 02:49,4,7.5,41,1.897849462,16.86666667,3,487,29/04/2018
29/04/2018 03:05,NaN,"530.0,20.0,611.0,156.0; 227.6,128.8,290.8,208.0",29/04/2018 02:51,29/04/2018 03:06,846,0,0,4,28/04/2018 19:19,7.769166667,Spring,29/04/2018 02:49,4,7.5,41,1.897849462,16.86666667,3,488,29/04/2018
29/04/2018 03:06,NaN,pick_and_all,29/04/2018 02:51,29/04/2018 03:06,903,1,1,4,28/04/2018 19:19,7.785,Spring,29/04/2018 02:49,4,7.5,41,1.897849462,16.86666667,3,489,29/04/2018
29/04/2018 03:14,72,pick_and_bat,29/04/2018 03:11,29/04/2018 03:15,211,1,1,4,28/04/2018 19:19,7.925833333,Spring,29/04/2018 02:49,4,7.5,41,1.897849462,16.86666667,3,490,29/04/2018
29/04/2018 03:34,2,bat,29/04/2018 03:33,29/04/2018 03:48,26,1,0,4,28/04/2018 19:19,8.252222222,Spring,29/04/2018 03:19,4,8,29,1.433333333,13.68333333,2,491,29/04/2018
29/04/2018 03:34,12,pick,29/04/2018 03:33,29/04/2018 03:48,63,0,1,4,28/04/2018 19:19,8.2625,Spring,29/04/2018 03:19,4,8,29,1.433333333,13.68333333,2,492,29/04/2018
29/04/2018 03:40,NaN,bats,29/04/2018 03:33,29/04/2018 03:48,402,1,0,4,28/04/2018 19:19,8.356666667,Spring,29/04/2018 03:19,4,8,29,1.433333333,13.68333333,2,493,29/04/2018
29/04/2018 03:45,NaN,rat,29/04/2018 03:33,29/04/2018 03:48,708,1,0,4,28/04/2018 19:19,8.441666667,Spring,29/04/2018 03:19,4,8,29,1.433333333,13.68333333,2,494,29/04/2018
29/04/2018 03:46,26,rat_pick,29/04/2018 03:33,29/04/2018 03:48,740,1,1,4,28/04/2018 19:19,8.450555556,Spring,29/04/2018 03:19,4,8,29,1.433333333,13.68333333,2,495,29/04/2018
29/04/2018 04:34,NaN,fast,29/04/2018 04:31,29/04/2018 04:37,192,0,1,4,28/04/2018 19:19,9.265,Spring,29/04/2018 04:19,4,9,7,1,12.45,3,496,29/04/2018
29/04/2018 04:36,NaN,fast,29/04/2018 04:31,29/04/2018 04:37,315,0,1,4,28/04/2018 19:19,9.299166667,Spring,29/04/2018 04:19,4,9,7,1,12.45,3,497,29/04/2018
29/04/2018 05:00,NaN,fast,29/04/2018 04:58,29/04/2018 05:00,109,0,1,4,28/04/2018 19:19,9.688333333,Spring,29/04/2018 04:49,4,9.5,7,1,14.78333333,4,498,29/04/2018
28/04/2018 23:21,2,fast,28/04/2018 23:21,28/04/2018 23:24,44,0,1,4,28/04/2018 19:19,4.049166667,Spring,28/04/2018 23:19,4,4,76,3,2.85,1,499,28/04/2018
28/04/2018 23:22,1,pick,28/04/2018 23:21,28/04/2018 23:24,60,0,1,4,28/04/2018 19:19,4.053611111,Spring,28/04/2018 23:19,4,4,76,3,2.85,1,500,28/04/2018
28/04/2018 23:22,80,rat,28/04/2018 23:21,28/04/2018 23:24,71,1,0,4,28/04/2018 19:19,4.056666667,Spring,28/04/2018 23:19,4,4,76,3,2.85,1,501,28/04/2018
29/04/2018 02:51,67,bat,29/04/2018 02:51,29/04/2018 03:06,41,1,0,4,28/04/2018 19:19,7.545555556,Spring,29/04/2018 02:49,4,7.5,41,1.897849462,16.86666667,3,502,29/04/2018
29/04/2018 02:52,1,fast,29/04/2018 02:51,29/04/2018 03:06,66,0,1,4,28/04/2018 19:19,7.5525,Spring,29/04/2018 02:49,4,7.5,41,1.897849462,16.86666667,3,503,29/04/2018
29/04/2018 03:06,2,fight,29/04/2018 02:51,29/04/2018 03:06,902,0,0,4,28/04/2018 19:19,7.784722222,Spring,29/04/2018 02:49,4,7.5,41,1.897849462,16.86666667,3,504,29/04/2018
29/04/2018 03:46,105,rat_and_pick,29/04/2018 03:33,29/04/2018 03:48,773,1,1,4,28/04/2018 19:19,8.459722222,Spring,29/04/2018 03:19,4,8,29,1.433333333,13.68333333,2,505,29/04/2018
29/04/2018 20:43,NaN,fast,29/04/2018 20:37,29/04/2018 20:53,389,0,1,4,29/04/2018 19:19,1.414722222,Spring,29/04/2018 20:19,4,1,15,3.538461538,11.6,1,506,29/04/2018
29/04/2018 20:48,NaN,fast,29/04/2018 20:37,29/04/2018 20:53,695,0,1,4,29/04/2018 19:19,1.499722222,Spring,29/04/2018 20:19,4,1,15,3.538461538,11.6,1,507,29/04/2018
29/04/2018 20:49,4,fast,29/04/2018 20:37,29/04/2018 20:53,710,0,1,4,29/04/2018 19:19,1.503888889,Spring,29/04/2018 20:19,4,1,15,3.538461538,11.6,1,508,29/04/2018
29/04/2018 20:50,14,bat_rat_pick,29/04/2018 20:37,29/04/2018 20:53,759,1,1,4,29/04/2018 19:19,1.5175,Spring,29/04/2018 20:19,4,1,15,3.538461538,11.6,1,509,29/04/2018
29/04/2018 22:53,20,rat_and_bat,29/04/2018 22:53,29/04/2018 23:06,4,1,0,4,29/04/2018 19:19,3.5725,Spring,29/04/2018 22:49,4,3.5,53,2.914905451,13.45,1,510,29/04/2018
29/04/2018 22:53,2,fast,29/04/2018 22:53,29/04/2018 23:06,9,0,1,4,29/04/2018 19:19,3.573888889,Spring,29/04/2018 22:49,4,3.5,53,2.914905451,13.45,1,511,29/04/2018
